exception_name,count,origin
ValueError,124,sys
NotImplementedError,43,sys
RuntimeError,41,sys
NotFittedError,11,lib
ImportError,10,sys
KeyError,10,sys
Exception,7,sys
TypeError,7,sys
DeprecationWarning,6,sys
SystemExit,5,sys
mmap_error,4,lib
EOFError,4,sys
IOError,3,sys
CalledProcessError,2,usr
StopIteration,2,sys
ZeroDivisionError,2,sys
IndexError,1,sys
PickleError,1,lib
error,1,lib
AttributeError,1,sys
e,1,lib
