exception_name,count,origin
Exception,61,sys
ValueError,43,sys
EncodingError,12,usr
VerificationFailed,10,usr
InvalidTransaction,10,usr
ValueOutOfBounds,6,usr
TransactionFailed,4,usr
InsufficientStartGas,2,usr
StopIteration,2,sys
InvalidSPVProof,1,usr
CompileError,1,usr
SolcMissing,1,usr
KeyError,1,sys
InvalidNonce,1,usr
BlockGasLimitReached,1,usr
UnsignedTransaction,1,usr
EnvNotFoundException,1,usr
InsufficientBalance,1,usr
e,1,lib
DistributionNotFound,1,lib
